epoch,accuracy,auc,learning_rate,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
35,0.8999999761581421,0.9541035294532776,4.999999873689376e-05,2.0559496879577637,0.9481481313705444,0.8476821184158325,0.9147287011146545,0.9989182949066162,2.012430429458618,0.8552631735801697,1.0
36,0.9133333563804626,0.9602704644203186,4.999999873689376e-05,2.0221035480499268,0.9401408433914185,0.8841059803962708,0.8604651093482971,0.9991586208343506,2.050668716430664,0.7831325531005859,1.0
37,0.9266666769981384,0.9716655015945435,4.999999873689376e-05,1.9768818616867065,0.9542253613471985,0.8973509669303894,0.8062015771865845,0.9991586208343506,2.082587480545044,0.7222222089767456,1.0
38,0.9100000262260437,0.9582814574241638,4.999999873689376e-05,1.9917064905166626,0.9305555820465088,0.887417197227478,0.8604651093482971,0.9993990659713745,2.028451442718506,0.7831325531005859,1.0
39,0.9083333611488342,0.9574814438819885,4.999999873689376e-05,1.9812777042388916,0.9458483457565308,0.8675496578216553,0.9689922332763672,0.9992788434028625,1.8963614702224731,0.9420289993286133,1.0
40,0.9266666769981384,0.9755155444145203,4.999999873689376e-05,1.9261354207992554,0.970802903175354,0.8807947039604187,0.9689922332763672,0.9992788434028625,1.872016191482544,0.9420289993286133,1.0
41,0.92166668176651,0.9735821485519409,4.999999873689376e-05,1.9038039445877075,0.9473684430122375,0.8940397500991821,0.9844961166381836,0.9992788434028625,1.8442405462265015,0.9701492786407471,1.0
42,0.9049999713897705,0.9642928242683411,4.999999873689376e-05,1.9161276817321777,0.9422382712364197,0.8642383813858032,0.9689922332763672,0.9992788434028625,1.8526129722595215,0.9420289993286133,1.0
43,0.9283333420753479,0.9819325804710388,4.999999873689376e-05,1.8567856550216675,0.9480968713760376,0.9072847962379456,0.8759689927101135,0.9992788434028625,1.9345799684524536,0.8024691343307495,1.0
44,0.9166666865348816,0.967776358127594,4.999999873689376e-05,1.8685314655303955,0.9436619877815247,0.887417197227478,0.961240291595459,0.9992788434028625,1.8289021253585815,0.9285714030265808,1.0
45,0.9133333563804626,0.966454029083252,4.999999873689376e-05,1.8577897548675537,0.9432623982429504,0.8807947039604187,0.9379844665527344,0.9992788434028625,1.8273546695709229,0.8904109597206116,1.0
46,0.9100000262260437,0.9681152701377869,4.999999873689376e-05,1.8402528762817383,0.9460431933403015,0.8708609342575073,0.9069767594337463,0.9992788434028625,1.8322994709014893,0.8441558480262756,1.0
47,0.9266666769981384,0.970993161201477,4.999999873689376e-05,1.8103251457214355,0.9607142806053162,0.8907284736633301,0.9534883499145508,0.9993990659713745,1.7885761260986328,0.9154929518699646,1.0
48,0.9316666722297668,0.9658374190330505,4.999999873689376e-05,1.81291663646698,0.9484536051750183,0.9139072895050049,0.9069767594337463,0.9993990659713745,1.8069562911987305,0.8441558480262756,1.0
49,0.9233333468437195,0.9702931642532349,4.999999873689376e-05,1.7855184078216553,0.9571428298950195,0.887417197227478,0.9069767594337463,0.9995192289352417,1.7813364267349243,0.8441558480262756,1.0
50,0.9266666769981384,0.9710709452629089,4.999999873689376e-05,1.7600103616714478,0.9510489702224731,0.9006622433662415,0.9767441749572754,0.9995192289352417,1.7263492345809937,0.9558823704719543,1.0
51,0.9266666769981384,0.974098801612854,4.999999873689376e-05,1.7441763877868652,0.967391312122345,0.8841059803962708,0.8294573426246643,0.9996393918991089,1.8671035766601562,0.7471264600753784,1.0
52,0.925000011920929,0.9690985679626465,4.999999873689376e-05,1.741722583770752,0.9605734944343567,0.887417197227478,0.9379844665527344,0.9996393918991089,1.719922661781311,0.8904109597206116,1.0
53,0.9150000214576721,0.966826319694519,4.999999873689376e-05,1.7326159477233887,0.9498208165168762,0.8774834275245667,0.9379844665527344,0.9997596144676208,1.7037900686264038,0.8904109597206116,1.0
54,0.9266666769981384,0.9678096771240234,4.999999873689376e-05,1.7100248336791992,0.9542253613471985,0.8973509669303894,0.9767441749572754,0.9997596144676208,1.6384005546569824,0.9558823704719543,1.0
55,0.9433333277702332,0.9774045944213867,4.999999873689376e-05,1.6651744842529297,0.9620689749717712,0.9238410592079163,0.9922480583190918,0.9997596144676208,1.597835898399353,0.9848484992980957,1.0
56,0.9200000166893005,0.9665040373802185,4.999999873689376e-05,1.6850215196609497,0.9409722089767456,0.8973509669303894,0.9457364082336426,0.9997596144676208,1.641435980796814,0.9027777910232544,1.0
57,0.9333333373069763,0.9751766920089722,4.999999873689376e-05,1.6483638286590576,0.9678571224212646,0.8973509669303894,0.9224806427955627,0.9997596144676208,1.6801823377609253,0.8666666746139526,1.0
58,0.95333331823349,0.9762489795684814,4.999999873689376e-05,1.6184669733047485,0.9756944179534912,0.9304635524749756,0.9844961166381836,0.9997596144676208,1.56703519821167,0.9701492786407471,1.0
59,0.9516666531562805,0.9820325374603271,4.999999873689376e-05,1.5887759923934937,0.9789473414421082,0.9238410592079163,0.9844961166381836,0.9997596144676208,1.56095552444458,0.9701492786407471,1.0
60,0.9366666674613953,0.9736044406890869,4.999999873689376e-05,1.6040867567062378,0.9647887349128723,0.9072847962379456,0.9922480583190918,0.9992788434028625,1.5201566219329834,0.9848484992980957,1.0
61,0.9449999928474426,0.9761544466018677,4.999999873689376e-05,1.5764884948730469,0.9686411023139954,0.9205297827720642,0.9922480583190918,0.9991586208343506,1.510933518409729,0.9848484992980957,1.0
62,0.9449999928474426,0.9741877317428589,4.999999873689376e-05,1.5665391683578491,0.9686411023139954,0.9205297827720642,0.9922480583190918,0.9996393918991089,1.4960771799087524,0.9848484992980957,1.0
63,0.9399999976158142,0.9797213077545166,4.999999873689376e-05,1.5405923128128052,0.9586206674575806,0.9205297827720642,0.9379844665527344,0.9997596144676208,1.55905020236969,0.8904109597206116,1.0
64,0.9366666674613953,0.9695708751678467,4.999999873689376e-05,1.5427263975143433,0.9647887349128723,0.9072847962379456,0.9534883499145508,0.9997596144676208,1.519291877746582,0.9154929518699646,1.0
65,0.9516666531562805,0.9699264764785767,4.999999873689376e-05,1.525559663772583,0.9756097793579102,0.9271523356437683,0.9922480583190918,0.9997596144676208,1.4417223930358887,0.9848484992980957,1.0
66,0.9399999976158142,0.9728765487670898,4.999999873689376e-05,1.5033605098724365,0.9683098793029785,0.9105960130691528,0.9922480583190918,0.9996393918991089,1.4235460758209229,0.9848484992980957,1.0
67,0.9433333277702332,0.972882091999054,4.999999873689376e-05,1.4942837953567505,0.9620689749717712,0.9238410592079163,0.9767441749572754,0.9995192289352417,1.4420967102050781,0.9558823704719543,1.0
68,0.9433333277702332,0.9809603095054626,4.999999873689376e-05,1.4676557779312134,0.9620689749717712,0.9238410592079163,0.9767441749572754,0.9997596144676208,1.432630181312561,0.9558823704719543,1.0
69,0.9399999976158142,0.9774212837219238,4.999999873689376e-05,1.4536043405532837,0.9554794430732727,0.9238410592079163,0.9689922332763672,0.9997596144676208,1.4228657484054565,0.9420289993286133,1.0
70,0.9449999928474426,0.9817824959754944,4.999999873689376e-05,1.4341801404953003,0.9719298481941223,0.9172185659408569,0.8759689927101135,0.9997596144676208,1.522430181503296,0.8024691343307495,1.0
71,0.9383333325386047,0.9786213040351868,4.999999873689376e-05,1.430621862411499,0.9616724848747253,0.9139072895050049,0.9767441749572754,0.9997596144676208,1.3884943723678589,0.9558823704719543,1.0
72,0.9516666531562805,0.9869439005851746,4.999999873689376e-05,1.3936153650283813,0.9789473414421082,0.9238410592079163,0.9922480583190918,0.9997596144676208,1.3438247442245483,0.9848484992980957,1.0
73,0.9549999833106995,0.9806880354881287,4.999999873689376e-05,1.3792710304260254,0.9725086092948914,0.9370861053466797,0.9767441749572754,0.9995192289352417,1.349475622177124,0.9558823704719543,1.0
74,0.949999988079071,0.98002690076828,4.999999873689376e-05,1.375548005104065,0.9594594836235046,0.940397322177887,0.9922480583190918,0.9995192289352417,1.3248751163482666,0.9848484992980957,1.0
75,0.9516666531562805,0.981310248374939,4.999999873689376e-05,1.3533459901809692,0.9756097793579102,0.9271523356437683,0.9767441749572754,0.9995192289352417,1.3116830587387085,0.9558823704719543,1.0
76,0.9649999737739563,0.9899661540985107,4.999999873689376e-05,1.3171080350875854,0.9861591458320618,0.943708598613739,0.9922480583190918,0.9995192289352417,1.270221471786499,0.9848484992980957,1.0
77,0.9516666531562805,0.9845715761184692,4.999999873689376e-05,1.3154032230377197,0.9723183512687683,0.9304635524749756,0.9922480583190918,0.9995192289352417,1.2726887464523315,0.9848484992980957,1.0
78,0.9616666436195374,0.9854326248168945,4.999999873689376e-05,1.2961347103118896,0.9793814420700073,0.943708598613739,0.9922480583190918,0.9995192289352417,1.2465018033981323,0.9848484992980957,1.0
79,0.9350000023841858,0.9729487895965576,4.999999873689376e-05,1.3357038497924805,0.9488054513931274,0.9205297827720642,0.9689922332763672,0.9995192289352417,1.2892179489135742,0.9420289993286133,1.0
